userID,game,date,平台
neoXclusive,Portal,2007-11-15,
WereWolf_PL,Bastion,2011-10-14,
WereWolf_PL,Heavy Rain,2010-03-24,
manicpunk,Tom Clancy's Rainbow Six: Vegas 2,2008-03-25,
DanielMeier,Darksiders,2010-03-07,
DanielMeier,Darksiders,2016-01-01,
DanielMeier,Dishonored 2,2016-12-31,
DanielMeier,Crackdown 3,2019-04-08,
davidmaggs,Shovel Knight,2014-07-31,
davidmaggs,Shovel Knight,2015-08-26,
davidmaggs,Super Mario 3D Land,2011-12-21,
davidmaggs,Dishonored 2,2017-01-29,
davidmaggs,A Way Out,2018-06-17,
marcialwar,Batman: Arkham Knight,2015-08-31,
marcialwar,Cuphead,2017-12-13,
marcialwar,The Amazing Spider-Man (2012),2012-09-22,
Stew,Super Mario Odyssey,2017-11-23,
buterat,Beyond: Two Souls,2013-12-21,
buterat,Portal,2007-12-13,
Twilightwind,Portal,2007-12-28,
lakester,Beyond: Two Souls,2013-12-12,
Booie,Transformers: Devastation,2015-11-28,
Booie,Dishonored: Death of the Outsider,2017-11-23,
Booie,Dishonored: Death of the Outsider,2017-12-09,
Booie,Dishonored 2,2017-01-12,
lucushero,Heavy Rain,2010-02-27,
shymonkeypoo,Injustice 2,2017-08-13,
realsolution,Dishonored 2,2016-11-26,
videtonator,Darksiders,2010-01-18,
videtonator,Darksiders,2010-02-21,
videtonator,Batman: Arkham Knight,2018-05-30,
videtonator,The Amazing Spider-Man (2012),2012-07-13,
videtonator,Strider (2014),2014-04-26,
videtonator,A Way Out,2018-12-03,
BioHazard,Layers of Fear,2015-11-19,
BioHazard,Dishonored: Definitive Edition,2015-11-08,
BioHazard,Dishonored 2,2016-12-11,
Hazz3r,Super Mario Odyssey,2017-11-13,
Keavster,Shovel Knight,2014-07-12,
Sombre,Furi,2020-02-21,
Sombre,Darksiders III,2019-02-08,
Sombre,Portal,2007-12-19,
hally,Half-Life,2004-12-30,
hally,Half-Life 2,2004-12-05,
NateGamer,Transformers: Devastation,2017-05-05,
VERGILDH,Aaru's Awakening,2015-04-21,
VERGILDH,Darksiders II,2012-09-23,
VERGILDH,Batman: Arkham Origins,2013-12-10,
VERGILDH,Batman: Arkham Origins Blackgate,2013-11-18,
VERGILDH,Layers of Fear,2020-03-25,
VERGILDH,Superfrog HD,2013-09-08,
VERGILDH,Grow Home,2018-03-07,
VERGILDH,Portal,2007-12-20,
SethimusPrime,Blood & Truth,2020-03-22,
Blinknspark,Gris,2019-01-23,
Blinknspark,Batman: The Enemy Within,2018-08-11,
Blinknspark,Batman: The Enemy Within,2017-08-18,
Blinknspark,Injustice 2,2017-10-13,
Blinknspark,Dishonored: Death of the Outsider,2017-10-07,
Blinknspark,Bloodstained: Ritual of the Night,2019-06-26,
bpb212,Northgard,2018-03-17,
D5120,Injustice 2,2017-05-31,
mistermike1989,Heavy Rain,2010-05-04,
mistermike1989,Beyond: Two Souls,2014-02-17,
mistermike1989,A Way Out,2018-06-19,
Fonix42,Portal,2007-11-12,
trumbler,Darksiders,2010-10-07,
trumbler,Darksiders,2010-02-07,
trumbler,Dishonored 2,2017-01-26,
GreenFantasy365,Super Mario Odyssey,2017-11-20,
Groffles,Aaru's Awakening,2015-04-28,
Groffles,Injustice: Gods Among Us - Ultimate Edition,2014-02-05,
Lubitzkie,The Gardens Between,2019-06-23,
avalynnrose,Cities: Skylines,2015-06-08,
lerizer,A Way Out,2018-05-13,
Naryoril,Prince of Persia: The Forgotten Sands,2010-07-29,
Dazclif85,Batman: Arkham Asylum,2009-11-06,
emlyndoherty,Super Mario Odyssey,2017-12-27,
Shuurai,Diablo III,2020-09-10,
Shuurai,Batman: Arkham VR,2016-12-31,
Willod,Injustice: Gods Among Us - Ultimate Edition,2013-11-26,
Willod,Portal,2007-10-17,
V01D,Super Mario Odyssey,2017-11-07,
erhall1126,Transformers: Rise of the Dark Spark,2015-05-22,
LucasMonclar,Bastion,2011-08-18,
LucasMonclar,Dishonored 2,2016-11-27,
LucasMonclar,A Way Out,2020-09-30,
MysticGohan,Portal,2007-11-17,
SpunkyWolf,Frostpunk,2018-05-05,
SpunkyWolf,Injustice: Gods Among Us - Ultimate Edition,2013-12-17,
SpunkyWolf,Beyond: Two Souls,2013-11-04,
princethestripper,Heavy Rain,2010-05-01,
ZSharoark,Injustice: Gods Among Us - Ultimate Edition,2020-08-13,
arthur_alves,Beyond: Two Souls,2013-12-14,
MoT3tRoXX,Gran Turismo Sport,2017-11-07,
MoT3tRoXX,Heavy Rain,2010-05-17,
FuryYeah,Portal,2007-10-15,
mdemougin,Darksiders,2010-02-02,
mdemougin,Darksiders,2010-01-27,
mdemougin,Transformers: Devastation,2015-12-18,
stankbuda,Transformers: Devastation,2015-11-28,
stankbuda,Super Mario Odyssey,2017-11-07,
RebelliousRam,Gris,2019-02-20,
RebelliousRam,Chrono Trigger,1995-05-19,
FinalFlash1408,Beyond: Two Souls,2013-11-19,
Nixguy,Darksiders III,2018-12-17,
lolifofo,Super Mario Odyssey,2017-11-30,
jdabney,Portal,2015-09-16,
greatjhawk,Bastion,2014-08-10,
greatjhawk,Dishonored: Definitive Edition,2015-10-12,
greatjhawk,Dishonored 2,2016-12-10,
greatjhawk,Portal,2007-10-26,
sjjs_1983,Beyond: Two Souls,2020-08-21,
silvio_giuliani,Gris,2019-01-19,
silvio_giuliani,Heavy Rain,2014-11-02,
silvio_giuliani,Cuphead,2018-12-12,
silvio_giuliani,Super Mario 3D Land,2011-11-19,
silvio_giuliani,Hatsune Miku: Project DIVA F,2012-10-14,
mr_grimm,Gris,2019-03-13,
mr_grimm,Bastion,2011-08-17,
mr_grimm,Super Mario Odyssey,2017-12-19,
mr_grimm,Dust: An Elysian Tail,2014-11-04,
Drizzy,Yooka-Laylee,2017-07-06,
aeastin,Last Day of June,2021-01-05,
aeastin,Super Mario Odyssey,2017-11-02,
cstebar,Armello,2015-11-27,
cstebar,Heavy Rain,2018-05-23,
th3disturbed,Super Mario Odyssey,2017-11-12,
Baltasar,Beyond: Two Souls,2013-12-30,
Pitas,Portal,2009-09-03,
Brashnir,Super Mario 3D Land,2012-01-16,
Brashnir,Super Meat Boy,2010-12-11,
Brashnir,Chrono Trigger,1995-05-07,
BAJeffrey,Bastion,2011-08-22,
Jormu,Heavy Rain,2010-05-13,
Jormu,Batman: Arkham Origins,2013-11-10,
Jormu,Beyond: Two Souls,2013-11-07,
DesolationStone,Darksiders,2015-09-14,
DesolationStone,Darksiders,2019-11-27,
kooldude65,Half-Life 2,2004-12-21,
B_Testa,F1 2011,2011-12-17,
pokichara,Cuphead,2017-12-10,
AndreiAbramov,Layers of Fear,2015-09-20,
Idran,Bastion,2011-08-05,
Kytes,Hatsune Miku: Project DIVA F 2nd,2014-04-14,
Kytes,Hatsune Miku: Project DIVA F,2012-09-12,
Rikdyou,VA-11 Hall-A: Cyberpunk Bartender Action,2016-07-26,
KingM,Diablo III,2012-06-11,
KingM,Diablo III,2012-06-10,
KingM,Diablo III,2018-08-11,
KingM,Diablo III,2012-08-02,
KingM,Diablo III,2012-08-06,
KingM,Diablo III,2012-07-26,
KingM,Diablo III,2012-06-29,
KingM,Diablo III,2012-07-17,
KingM,Diablo III,2012-07-03,
KingM,Diablo III,2012-07-22,
KingM,Diablo III,2012-07-18,
KingM,Diablo III,2012-05-27,
KingM,Diablo III,2012-05-25,
KingM,Diablo III,2012-06-09,
KingM,Diablo III,2012-06-08,
KingM,Diablo III,2017-07-27,
KingM,Diablo III,2012-07-21,
KingM,Batman: Arkham Asylum,2009-09-02,
KingM,Color Guardians,2015-06-17,
KingM,Beyond: Two Souls,2015-01-31,
KingM,Super Mario 3D Land,2011-11-14,
KingM,Dust: An Elysian Tail,2014-10-14,
KingM,Strider (2014),2014-03-31,
Bozzz,Half-Life,1999-02-16,
Bozzz,Half-Life 2,2004-11-25,
Bozzz,Grow Home,2015-05-04,
Bozzz,Dishonored: Definitive Edition,2015-10-14,
Bozzz,Portal,2007-12-31,
QueenSassafras,Bastion,2011-08-31,
Exeloxs666,Super Meat Boy,2017-02-19,
PaperbackWriter,Super Meat Boy,2010-12-03,
Wakero,Bastion,2011-08-15,
Wakero,Portal,2007-12-23,
KandaRana,Last Day of June,2017-09-12,
hailadilan,Injustice: Gods Among Us - Ultimate Edition,2017-10-12,
Rezruel,Batman: Arkham Knight,2016-04-11,
Kriger,Portal,2007-12-26,
Fenrir23,Furi,2017-11-02,
Cacuu,Bastion,2015-11-16,
XxMegaHD,Batman: Arkham Knight,2015-07-10,
jwalish,Bastion,2012-08-22,
jwalish,Hyperdimension Neptunia Re;Birth 2: Sisters Generation,2014-04-30,
Zeifer,Furi,2016-08-25,
Zeifer,Darksiders,2012-09-03,
Zeifer,Darksiders,2010-03-13,
Zeifer,Super Meat Boy,2010-11-21,
Zeifer,Portal,2007-12-18,
DolanSpaghetti,Portal,2007-10-24,
GreenDonuts88,Fortnite,2017-08-13,
ShwanPurd,Bastion,2011-10-09,
kiaat,Half-Life 2,2005-01-07,
kiaat,Beyond Eyes,2015-09-14,
xileos,Super Mario 3D Land,2016-12-18,
xileos,A Way Out,2018-05-12,
Fuhyo,Half-Life,1998-12-22,
Fuhyo,Batman: Arkham Asylum,2009-11-02,
Fuhyo,Danganronpa 2: Goodbye Despair,2012-10-08,
Fuhyo,Super Mario 3D Land,2019-10-26,
Fuhyo,Super Mario Odyssey,2018-01-11,
Fuhyo,Urban Trial Freestyle,2013-03-09,
Fuhyo,Portal,2007-10-26,
theBlade,Shovel Knight,2015-05-26,
theBlade,Portal,2007-10-31,
electonthefire,Batman: Arkham Origins,2014-01-06,
electonthefire,Danganronpa 2: Goodbye Despair,2020-05-21,
TOKIJHY,Minit,2018-04-17,
Yolkas,Gris,2019-01-20,
Yolkas,Half-Life,1998-12-12,
Yolkas,Bastion,2011-08-20,
Yolkas,Shovel Knight,2014-08-06,
Yolkas,Super Mario Odyssey,2018-10-06,
Yolkas,Super Meat Boy,2010-12-02,
Yolkas,Portal,2007-12-26,
Jarerami,Minit,2018-06-25,
Jarerami,Darksiders II,2013-01-06,
Jarerami,Bastion,2011-10-06,
Jarerami,Portal,2007-11-29,
Kwixzii,Bastion,2011-10-31,
Kwixzii,Dishonored: Death of the Outsider,2017-09-22,
QKetsu,Portal,2007-10-23,
Wizred1,Half-Life,1998-12-17,
Likwidkat,Grow Home,2019-03-06,
CFS,Super Mario 3D Land,2011-11-25,
RevelGrande,Half-Life,1998-12-25,
RevelGrande,Half-Life 2,2004-12-31,
RevelGrande,Super Mario Odyssey,2017-12-06,
thomaz1994,Batman: Arkham Asylum,2009-10-04,
thomaz1994,Prince of Persia: The Two Thrones,2006-02-14,
thomaz1994,Cuphead,2017-10-19,
thomaz1994,Portal,2007-12-18,
Megaaron00,Half-Life,2019-02-12,
Megaaron00,Half-Life 2,2005-02-03,
Megaaron00,Bloodstained: Ritual of the Night,2019-07-20,
Ruben,Fate/Extella Link,2018-08-26,
Ruben,VA-11 Hall-A: Cyberpunk Bartender Action,2016-07-15,
Ruben,Tales of Vesperia: Definitive Edition,2019-03-07,
AvariceX,Super Mario Bros. 3,1988-12-14,
AvariceX,Portal,2007-11-07,
Rozelly,Danganronpa 2: Goodbye Despair,2012-08-08,
Rozelly,The Awesome Adventures of Captain Spirit,2018-08-02,
paleselan,Darksiders,2010-03-14,
paleselan,Darksiders,2010-02-12,
paleselan,Batman: Arkham Knight,2015-08-11,
paleselan,Shovel Knight,2014-07-20,
paleselan,Super Mario 3D Land,2012-01-20,
paleselan,Super Mario Bros. 3,1988-11-14,
paleselan,Chrono Trigger,2020-08-16,
paleselan,Cities: Skylines,2015-05-17,
paleselan,Urban Trial Freestyle,2013-04-04,
paleselan,A Way Out,2018-04-20,
phracture,Grow Home,2020-01-08,
phracture,Portal,2007-11-05,
MMMMTOASTY,Half-Life 2,2005-01-16,
MMMMTOASTY,Super Meat Boy,2011-01-13,
bloodredtilludead,Super Meat Boy,2010-12-24,
hltbslack,Half-Life,2019-11-14,
Handelaar,Frostpunk,2018-05-19,
coreninsin95,Furi,2016-09-27,
coreninsin95,BlazBlue: Cross Tag Battle,2018-07-23,
coreninsin95,Blazblue: Continuum Shift II,2011-05-05,
coreninsin95,BlazBlue: Continuum Shift Extend,2012-01-09,
coreninsin95,Super Street Fighter IV: 3D Edition,2011-05-17,
coreninsin95,Super Mario Bros. 3,2004-10-29,
coreninsin95,Super Meat Boy,2010-12-14,
TiavioliGaming,Gris,2018-12-25,
TiavioliGaming,Minit,2018-10-25,
TiavioliGaming,Sine Mora,2012-05-23,
TiavioliGaming,Super Mario Odyssey,2020-04-24,
TiavioliGaming,Super Meat Boy,2010-12-17,
durrukoyun,Bastion,2011-09-28,
durrukoyun,Cities: Skylines,2015-05-22,
durrukoyun,A Way Out,2018-05-31,
Chainsawkitten,Beyond Eyes,2017-03-26,
TheNamelessOne,Half-Life 2,2004-11-25,
TheNamelessOne,Heavy Rain,2010-04-16,
DIngodingleberry,Bastion,2018-09-17,
Jonathante,Super Meat Boy,2010-11-30,
Jonathante,Portal,2007-11-30,
acep,Cuphead,2017-11-10,
Viridian6,Danganronpa 2: Goodbye Despair,2012-09-29,
Lumpwimp,Super Meat Boy,2013-08-16,
ShaunageAU,D4: Dark Dreams Don't Die,2017-02-06,
ShaunageAU,D4: Dark Dreams Don't Die,2014-12-12,
bunnylizyrd,12 is Better Than 6,2015-12-16,
RiseAgainst03,Diablo II,2016-08-19,
RiseAgainst03,Half-Life,2001-06-11,
RiseAgainst03,Batman: Arkham Asylum,2009-11-14,
RiseAgainst03,Portal,2007-10-24,
Stormcho,Half-Life 2,2005-02-01,
spiros91,Darksiders,2010-01-29,
spiros91,Darksiders,2010-04-02,
spiros91,Heavy Rain,2010-03-21,
spiros91,Batman: The Enemy Within,2017-10-22,
spiros91,Batman: The Enemy Within,2018-06-18,
spiros91,Beyond: Two Souls,2014-01-01,
spiros91,A Way Out,2019-07-25,
joni83,12 is Better Than 6,2018-10-01,
MrMista,Oddworld: Stranger's Wrath,2005-04-13,
MrMista,Diablo III,2012-07-22,
MrMista,Layers of Fear,2015-10-27,
MrMista,Super Mario 3D Land,2011-11-17,
MrMista,Dust: An Elysian Tail,2014-12-27,
DakotaB11,Just Shapes & Beats,2018-08-21,
Hugo_P,Half-Life 2,2005-02-09,
Hugo_P,Super Mario Odyssey,2019-06-25,
Hugo_P,Portal,2012-07-12,
Quofum,Half-Life 2,2005-01-11,
Quofum,Dishonored 2,2016-12-24,
Quofum,Portal,2007-11-30,
henstheman,Batman: Arkham Origins,2014-01-19,
sugamadex,Half-Life,1998-11-27,
Truji,Dishonored 2,2017-12-13,
mjricco,Bastion,2011-08-27,
mjricco,Heavy Rain,2010-04-29,
mjricco,Batman: The Enemy Within,2017-10-04,
mjricco,Batman: The Enemy Within,2017-10-02,
mjricco,Transformers: Devastation,2020-06-12,
mjricco,Beyond: Two Souls,2019-05-05,
mjricco,Super Mario Odyssey,2018-01-17,
mjricco,Dishonored: Death of the Outsider,2018-04-20,
mjricco,Dishonored 2,2016-12-05,
uzilmorgoth,Layers of Fear,2015-11-06,
Kal_wardin,Gris,2018-12-21,
Kal_wardin,VA-11 Hall-A: Cyberpunk Bartender Action,2017-09-02,
Kal_wardin,White Night,2017-06-12,
Kal_wardin,Half-Life: Alyx,2020-09-04,
Kal_wardin,Half-Life 2,2004-12-15,
Kal_wardin,Get Even,2017-08-12,
Kal_wardin,Tom Clancy's Rainbow Six: Vegas,2007-07-15,
Kal_wardin,Layers of Fear,2015-09-13,
Kal_wardin,The Awesome Adventures of Captain Spirit,2018-09-03,
Kal_wardin,Dust: An Elysian Tail,2014-12-09,
Kal_wardin,Dishonored 2,2016-12-31,
Kal_wardin,A Way Out,2018-05-16,
Kal_wardin,Portal,2007-12-07,
cloudst,Batman: Arkham Asylum,2020-07-09,
cloudst,Cuphead,2017-10-27,
Donkeyrubber,Diablo III,2012-06-10,
Padilla_Gorilla,Bastion,2011-08-29,
Padilla_Gorilla,Shovel Knight,2014-08-07,
Emyasis,Layers of Fear,2015-09-22,
Emyasis,The Awesome Adventures of Captain Spirit,2018-07-05,
BuckForty,Transformers: Devastation,2015-11-15,
RafaTVaz,Half-Life,1999-02-10,
otayo,The Inpatient,2018-04-13,
otayo,Layers of Fear,2015-11-21,
Zelda1979,Tales of Vesperia: Definitive Edition,2019-03-05,
AteX,Dishonored: Death of the Outsider,2017-11-29,
moseng16,Super Mario Odyssey,2017-11-13,
riddickhun,Bastion,2011-10-08,
Kwanzinator,Portal,2007-11-03,
Itzama,Beyond Eyes,2015-08-10,
Blue_Shinobi,Shovel Knight,2019-12-28,
Zoraito,Portal,2007-10-19,
Phantom1988,Bastion,2011-09-27,
Gorbash722,Frostpunk,2018-06-05,
Gorbash722,Injustice 2,2017-07-28,
ThemJohns,Dishonored 2,2017-01-18,
sandythelad,Half-Life,1998-12-18,
sandythelad,Super Meat Boy,2010-12-01,
Nathanguydude,Bastion,2015-08-02,
Taskforce131,Darksiders,2020-07-03,
Taskforce131,Darksiders,2010-03-17,
Taskforce131,Half-Life 2,2013-10-06,
Taskforce131,Dishonored 2,2017-02-01,
colimar788,Hob (2017),2017-11-26,
colimar788,Minit,2018-04-23,
colimar788,Cuphead,2017-12-05,
KilledByPeople,Super Mario 3D Land,2011-12-09,
thewhitepawn,Sine Mora,2012-03-26,
valdogg21,Fe,2018-04-11,
valdogg21,Minit,2018-04-27,
valdogg21,Super Mario Odyssey,2017-12-30,
valdogg21,Strider (2014),2014-04-17,
valdogg21,A Way Out,2018-06-17,
ramsys,Desperados III,2020-09-24,
ramsys,Furi,2016-09-26,
Zhols,Gris,2019-02-28,
Zhols,Virtua Tennis 4,2020-09-26,
Zhols,Atelier Ayesha: The Alchemist of Dusk,2016-12-16,
Zhols,Poochy & Yoshi's Woolly World,2017-02-17,
Zhols,Shovel Knight,2014-09-11,
Zhols,Super Mario 3D Land,2011-11-24,
Zhols,Super Mario Odyssey,2017-12-20,
Zhols,Super Bomberman R,2017-03-31,
Zhols,Chrono Trigger,1995-05-27,
Zhols,Bloodstained: Ritual of the Night,2020-08-08,
Zhols,Strider (2014),2014-03-22,
Zhols,Epic Mickey: Power of Illusion,2012-12-07,
jrobin1611,Shovel Knight,2018-04-02,
wiffle_beef,Jet Set Radio,2000-07-22,
djobeid,Minit,2018-06-07,
FakeKisser,Half-Life,1998-11-25,
FakeKisser,Half-Life 2,2004-12-23,
FakeKisser,Heavy Rain,2010-10-31,
FakeKisser,Batman: Arkham Asylum,2009-11-11,
FakeKisser,Beyond: Two Souls,2015-07-02,
FakeKisser,Beyond Eyes,2015-10-12,
FakeKisser,Portal,2016-01-08,
Feriku,The Gardens Between,2019-06-12,
Feriku,Super Mario 3D Land,2011-12-23,
JGCNE,Lovers In A Dangerous Spacetime,2018-05-23,
JGCNE,Super Bomberman R,2017-05-19,
SOUP32,Batman: The Enemy Within,2017-09-09,
SOUP32,Batman: Arkham Origins,2013-11-09,
SOUP32,Batman: The Enemy Within,2017-08-14,
SOUP32,Transformers: Devastation,2015-12-31,
SOUP32,Shovel Knight,2014-07-18,
SOUP32,Super Mario 3D Land,2012-08-30,
SOUP32,Super Mario Odyssey,2017-11-07,
SOUP32,Strider (2014),2014-03-16,
SOUP32,Epic Mickey 2: The Power of Two,2013-11-24,
SOUP32,Portal,2019-06-22,
SweetPotatoes,Tumblestone,2016-07-21,
SweetPotatoes,Windjammers,1994-04-11,
tron999,Super Mario Odyssey,2017-12-22,
Wandering_King,Half-Life 2,2004-11-27,
Wandering_King,Batman: Arkham Asylum,2009-10-16,
Wandering_King,Prince of Persia: The Forgotten Sands,2010-06-30,
nathansamander,Half-Life 2,2005-01-16,
nathansamander,Super Mario Odyssey,2018-01-12,
reapersrecoil,Diablo III,2012-05-22,
reapersrecoil,Bastion,2011-07-31,
reapersrecoil,Portal,2007-11-03,
SilentManLIVE,EA Sports UFC 2,2017-10-22,
SilentManLIVE,EA Sports UFC 2,2016-05-04,
Mono98,Half-Life,1999-02-07,
Mono98,Pokémon Mystery Dungeon: Rescue Team DX,2020-05-08,
Mono98,Shovel Knight,2017-12-17,
ataraxia,Half-Life 2,2004-12-28,
Firion,Super Mario Odyssey,2018-10-06,
pere3,Frostpunk,2018-05-11,
pere3,Blaster Master Zero,2017-05-01,
pere3,Bloodstained: Ritual of the Night,2019-07-15,
sakujou87,Sky Force Anniversary,2015-06-27,
sakujou87,Bastion,2011-08-29,
sakujou87,Sine Mora,2012-10-19,
sakujou87,Beyond: Two Souls,2013-12-02,
sakujou87,Grow Home,2015-04-15,
sakujou87,A Way Out,2018-05-08,
memorydrain,Portal,2008-01-02,
Xeogred,D4: Dark Dreams Don't Die,2014-12-13,
Xeogred,D4: Dark Dreams Don't Die,2014-12-07,
Xeogred,Layers of Fear,2015-11-25,
Xeogred,Cuphead,2017-11-14,
Xeogred,Blaster Master Zero,2017-05-19,
Xeogred,Super Mario Odyssey,2018-01-10,
Xeogred,Dishonored: Death of the Outsider,2017-09-21,
Xeogred,Dishonored 2,2017-01-26,
Xeogred,Blazing Chrome,2019-10-21,
Xeogred,Blazing Chrome,2019-09-24,
DippoMagoo,Heavy Rain,2010-03-24,
xc685,Super Mario Odyssey,2017-11-29,
xc685,Chrono Trigger,1995-03-18,
letstalkaboutdune,VA-11 Hall-A: Cyberpunk Bartender Action,2016-09-02,
letstalkaboutdune,Windjammers,1994-04-24,
letstalkaboutdune,Diablo II,2008-11-19,
letstalkaboutdune,Diablo III,2012-05-31,
letstalkaboutdune,Half-Life,1999-02-12,
letstalkaboutdune,Spore,2008-11-03,
letstalkaboutdune,Bastion,2018-05-07,
letstalkaboutdune,Sine Mora,2012-05-06,
letstalkaboutdune,Shovel Knight,2014-08-10,
letstalkaboutdune,Super Mario Bros. 3,1988-11-16,
letstalkaboutdune,Super Stardust Delta,2012-02-17,
eXpertiz,Diablo III,2012-06-20,
eXpertiz,Heavy Rain,2010-05-08,
eXpertiz,Batman: Arkham Asylum,2009-11-08,
eXpertiz,Prince of Persia: The Two Thrones,2006-01-21,
eXpertiz,Prince of Persia: The Forgotten Sands,2010-08-04,
Araknus,Portal,2017-07-18,
KazuhiraMiller,Half-Life 2,2005-02-04,
Senayylmao,Super Mario 3D Land,2015-11-16,
Marcus54j,Yooka-Laylee,2017-05-12,
Marcus54j,Diablo II,2016-04-25,
Marcus54j,Half-Life,2008-03-08,
Marcus54j,The Amazing Spider-Man (2012),2012-07-17,
Marcus54j,Portal,2007-12-31,
nickalleye,Diablo II,2000-09-23,
nickalleye,Half-Life 2,2004-12-30,
nickalleye,Super Mario 3D Land,2011-11-10,
nickalleye,Super Mario Bros. 3,1988-10-28,
Artylo,Half-Life 2,2015-08-14,
Draco,Bastion,2011-09-20,
PrinceMohamed,Heavy Rain,2010-05-01,
PrinceMohamed,Injustice: Gods Among Us - Ultimate Edition,2013-11-27,
ThatMasterLemon,Heavy Rain,2015-01-23,
Evilmarmotte,Minit,2018-06-15,
Evilmarmotte,Super Bomberman R,2017-04-18,
Evilmarmotte,Bloodstained: Ritual of the Night,2019-07-27,
Laukku,Clannad,2004-05-29,
Laukku,Shovel Knight,2014-07-10,
Rydia,Super Mario Bros. 3,1988-12-26,
Rydia,Chrono Trigger,2011-07-29,
brunoob,Heavy Rain,2015-10-26,
Tion,Jet Set Radio,2012-02-02,
Tion,Diablo III,2012-06-04,
Tion,Bastion,2011-08-08,
Tion,Portal,2017-10-30,
RunningMan,Virtua Tennis 4,2011-06-08,
RunningMan,Bastion,2011-08-28,
NILaguiar,Super Mario 3D Land,2011-12-29,
NILaguiar,Super Mario Odyssey,2017-12-19,
LazyVocalist,Tales of Vesperia: Definitive Edition,2019-09-23,
NoirXephon,Pool Panic,2018-09-04,
NoirXephon,Tom Clancy's Rainbow Six: Vegas 2,2008-05-01,
NoirXephon,Beyond: Two Souls,2013-11-08,
NoirXephon,Strider (2014),2014-07-09,
NoirXephon,Portal,2007-10-16,
bol2ry,Super Mario Odyssey,2017-11-05,
Pankuzu,Darksiders II,2012-09-10,
padmawan,Super Mario Odyssey,2017-12-17,
mauricioreynoso123,Batman: Arkham Asylum,2009-10-19,
mauricioreynoso123,Poochy & Yoshi's Woolly World,2017-01-31,
mauricioreynoso123,Azure Striker GUNVOLT,2014-10-30,
mauricioreynoso123,Shovel Knight,2014-07-19,
mauricioreynoso123,Super Mario 3D Land,2014-05-30,
mauricioreynoso123,Strider (2014),2020-06-30,
Bobjam,Batman: Arkham Origins,2013-10-30,
Steamy,Chrono Trigger,1995-05-11,
Chenzen,Chrono Trigger,1995-05-07,
flaco_jones,Heavy Rain,2010-05-15,
FLauridsen,Dust: An Elysian Tail,2014-12-11,
YannaUsagi,Hakuoki: Memories of the Shinsengumi,2012-01-17,
guidodi,Beyond: Two Souls,2013-11-05,
Jalal,Heavy Rain,2015-10-30,
Ayalaskin,Bastion,2011-10-04,
SolidLion22,Injustice 2,2017-07-12,
SolidLion22,Super Mario Odyssey,2017-11-01,
hasnatbashir,Batman: Arkham Knight,2015-09-16,
hasnatbashir,Batman: Arkham Origins,2014-01-03,
Seabear51,Batman: Arkham Asylum,2016-02-26,
NightHawk71,Portal,2017-03-26,
guntercrambell,Super Meat Boy,2010-12-26,
guntercrambell,Dishonored 2,2017-01-21,
DigitalScroogeMcDuck,Super Mario Odyssey,2018-09-19,
Zakk,Beyond: Two Souls,2013-10-30,
catroot,Half-Life 2,2005-01-24,
catroot,Heavy Rain,2013-01-30,
Steel,Grow Home,2015-04-26,
bdh_,Chuck's Challenge 3D,2014-05-11,
bdh_,Superfrog HD,2013-08-30,
bdh_,Portal,2007-10-23,
Pulcinotti,Erica,2019-10-02,
Pulcinotti,Dishonored: Definitive Edition,2015-08-31,
raistlin0788,Portal,2007-12-04,
Hanni16,D4: Dark Dreams Don't Die,2014-11-10,
Hanni16,Half-Life,1998-11-24,
Hanni16,Half-Life 2,2017-06-03,
Hanni16,D4: Dark Dreams Don't Die,2014-11-09,
Hanni16,Beyond Eyes,2015-08-15,
Hanni16,Portal,2007-10-25,
rinachan69,Color Guardians,2015-06-18,
maalorn,Batman: Arkham Asylum,2009-10-15,
ahaptism,Portal,2007-10-28,
Dupshot,Strider (2014),2014-03-29,
blacklabel8829,Half-Life,1998-12-15,
blacklabel8829,Half-Life 2,2004-12-14,
blacklabel8829,Portal,2007-10-30,
HairyThumb,Hey! Pikmin,2017-07-21,
HairyThumb,Poochy & Yoshi's Woolly World,2017-03-12,
HairyThumb,Shovel Knight,2019-05-04,
HairyThumb,Super Mario 3D Land,2011-11-26,
diver1260,Darksiders,2010-02-04,
diver1260,Darksiders,2015-02-26,
diver1260,Bastion,2011-09-11,
diver1260,Northgard,2018-04-30,
diver1260,Layers of Fear,2015-09-10,
sikapwach,Darksiders,2010-04-04,
sikapwach,Darksiders,2015-06-23,
sikapwach,The Surge 2,2020-06-12,
sikapwach,Dust: An Elysian Tail,2014-10-26,
sikapwach,Dishonored: Death of the Outsider,2017-11-21,
sikapwach,Dishonored 2,2016-12-02,
BriGuy92,Half-Life,1999-02-06,
BriGuy92,Bastion,2011-09-07,
Ruruja,FIFA 17,2016-10-25,
Ruruja,Batman: Arkham Origins,2017-07-13,
Ruruja,Grid 2,2018-02-06,
Ruruja,Portal,2014-11-26,
terribleusername,Half-Life,1999-02-12,
terribleusername,Half-Life 2,2004-12-22,
terribleusername,Batman: Arkham Origins Blackgate,2013-11-14,
terribleusername,Azure Striker GUNVOLT,2014-10-11,
EnnPeeCee,Shovel Knight,2014-07-08,
Charlesberg22,Half-Life 2,2005-02-03,
Charlesberg22,Portal,2007-10-19,
HeyMrDeadMan,Oddworld: Stranger's Wrath,2006-07-26,
