userID,game,date,平台
viktori-777,Shovel Knight,2014-08-06,
viktori-777,Dishonored: Definitive Edition,2020-12-19,
viktori-777,Strider (2014),2014-04-10,
zoryanaron,Ikaruga,2002-10-03,
zoryanaron,Super Mario Odyssey,2017-12-08,
vcaleyru,Cuphead,2017-12-28,
sikosi_kOcmj,Super Mario Odyssey,2020-10-14,
zuy2011,Furi,2016-08-25,
zuy2011,Bastion,2012-02-13,
zuy2011,Cuphead,2017-12-28,
zuy2011,Dishonored 2,2017-02-02,
zuy2011,Strider (2014),2020-11-01,
SlickMick165,The Gardens Between,2018-11-14,
SlickMick165,Armello,2015-09-13,
SlickMick165,Tyranny,2018-12-17,
SlickMick165,Tyranny,2019-01-06,
SlickMick165,Layers of Fear,2015-11-07,
SlickMick165,Super Mario Bros. 3,1997-07-28,
SlickMick165,Strider (2014),2014-03-10,
SlickMick165,A Way Out,2018-04-09,
shaftwin,Frostpunk,2018-06-28,
shaftwin,Chrono Trigger,1995-05-24,
shdis-nn,Furi,2016-07-13,
shdis-nn,Gris,2019-01-04,
shdis-nn,Oddworld: Stranger's Wrath,2005-03-28,
shdis-nn,The Gardens Between,2018-10-11,
shdis-nn,The Touryst,2020-02-19,
shdis-nn,Aaru's Awakening,2015-05-09,
shdis-nn,Forgotton Anne,2018-06-24,
shdis-nn,Batman: Arkham VR,2016-10-20,
shdis-nn,Batman: Arkham Origins Blackgate,2014-01-06,
shdis-nn,Transformers: Devastation,2015-11-02,
shdis-nn,Injustice: Gods Among Us - Ultimate Edition,2013-12-02,
shdis-nn,Injustice 2,2017-06-13,
shdis-nn,Cuphead,2017-12-17,
shdis-nn,Sushi Striker: The Way of Sushido,2018-07-30,
shdis-nn,Danganronpa 2: Goodbye Despair,2012-08-02,
shdis-nn,Grow Home,2015-04-28,
shdis-nn,Blazing Chrome,2020-01-29,
zoomirkaluga,Batman: Arkham Asylum,2009-10-11,
zoomirkaluga,The Amazing Spider-Man 2 (2014),2014-06-08,
woodyb3,Layers of Fear,2015-11-11,
tjamukowa,Dusk Diver,2019-04-04,
tjamukowa,Super Mario Bros. 3,1988-12-09,
vayatias,Half-Life 2,2018-11-13,
vayatias,Bastion,2011-08-11,
vayatias,Batman: Arkham Origins,2013-12-15,
SexWax8,Super Mario Odyssey,2020-09-19,
umygoaxip,Danganronpa 2: Goodbye Despair,2012-10-24,
sexilexi,Heavy Rain,2010-04-10,
sexilexi,Beyond: Two Souls,2013-10-28,
uraanton,Diablo III,2012-06-11,
uraanton,Dust: An Elysian Tail,2014-11-02,
zassos2,Half-Life 2,2014-05-20,
zassos2,Bastion,2011-10-14,
zassos2,Prince of Persia: The Two Thrones,2006-01-07,
zassos2,Prince of Persia: The Forgotten Sands,2010-11-27,
zassos2,Super Meat Boy,2011-01-07,
zassos2,Dirt Rally 2.0,2019-05-04,
zassos2,Portal,2007-11-15,
yestom,Bastion,2011-10-14,
yestom,Heavy Rain,2010-03-24,
yolaya,Tom Clancy's Rainbow Six: Vegas 2,2008-03-25,
viper2211,Darksiders,2010-03-07,
viper2211,Darksiders,2016-01-01,
viper2211,Dishonored 2,2016-12-31,
viper2211,Crackdown 3,2019-04-08,
valeriy-ded,Shovel Knight,2014-07-31,
valeriy-ded,Shovel Knight,2015-08-26,
valeriy-ded,Super Mario 3D Land,2011-12-21,
valeriy-ded,Dishonored 2,2017-01-29,
valeriy-ded,A Way Out,2018-06-17,
sepsoft,Batman: Arkham Knight,2015-08-31,
sepsoft,Cuphead,2017-12-13,
sepsoft,The Amazing Spider-Man (2012),2012-09-22,
zalbegonov,Super Mario Odyssey,2017-11-23,
yenquy36nd,Beyond: Two Souls,2013-12-21,
yenquy36nd,Portal,2007-12-13,
shakespeare5963,Portal,2007-12-28,
xsandelx,Beyond: Two Souls,2013-12-12,
shakalbl4,Transformers: Devastation,2015-11-28,
shakalbl4,Dishonored: Death of the Outsider,2017-11-23,
shakalbl4,Dishonored: Death of the Outsider,2017-12-09,
shakalbl4,Dishonored 2,2017-01-12,
wooopdwooop,Heavy Rain,2010-02-27,
wombat31,Injustice 2,2017-08-13,
sezaibey,Dishonored 2,2016-11-26,
shveda,Darksiders,2010-01-18,
shveda,Darksiders,2010-02-21,
shveda,Batman: Arkham Knight,2018-05-30,
shveda,The Amazing Spider-Man (2012),2012-07-13,
shveda,Strider (2014),2014-04-26,
shveda,A Way Out,2018-12-03,
zabotinaaleksandra,Layers of Fear,2015-11-19,
zabotinaaleksandra,Dishonored: Definitive Edition,2015-11-08,
zabotinaaleksandra,Dishonored 2,2016-12-11,
unkelben,Super Mario Odyssey,2017-11-13,
zil4097,Shovel Knight,2014-07-12,
uinderson marlon,Furi,2020-02-21,
uinderson marlon,Darksiders III,2019-02-08,
uinderson marlon,Portal,2007-12-19,
shanaalyssa,Half-Life,2004-12-30,
shanaalyssa,Half-Life 2,2004-12-05,
yulin_muttaqin,Transformers: Devastation,2017-05-05,
shockrim,Aaru's Awakening,2015-04-21,
shockrim,Darksiders II,2012-09-23,
shockrim,Batman: Arkham Origins,2013-12-10,
shockrim,Batman: Arkham Origins Blackgate,2013-11-18,
shockrim,Layers of Fear,2020-03-25,
shockrim,Superfrog HD,2013-09-08,
shockrim,Grow Home,2018-03-07,
shockrim,Portal,2007-12-20,
ybtkuty,Blood & Truth,2020-03-22,
seraphinemarie,Gris,2019-01-23,
seraphinemarie,Batman: The Enemy Within,2018-08-11,
seraphinemarie,Batman: The Enemy Within,2017-08-18,
seraphinemarie,Injustice 2,2017-10-13,
seraphinemarie,Dishonored: Death of the Outsider,2017-10-07,
seraphinemarie,Bloodstained: Ritual of the Night,2019-06-26,
vad-fox,Northgard,2018-03-17,
set-it-on,Injustice 2,2017-05-31,
xalap,Heavy Rain,2010-05-04,
xalap,Beyond: Two Souls,2014-02-17,
xalap,A Way Out,2018-06-19,
serg30042002,Portal,2007-11-12,
varvarka3,Darksiders,2010-10-07,
varvarka3,Darksiders,2010-02-07,
varvarka3,Dishonored 2,2017-01-26,
wontkudin,Super Mario Odyssey,2017-11-20,
zombi_es,Aaru's Awakening,2015-04-28,
zombi_es,Injustice: Gods Among Us - Ultimate Edition,2014-02-05,
vasyunik,The Gardens Between,2019-06-23,
sexo_vc,Cities: Skylines,2015-06-08,
tusket,A Way Out,2018-05-13,
sethkessler,Prince of Persia: The Forgotten Sands,2010-07-29,
zilbik,Batman: Arkham Asylum,2009-11-06,
zxwork,Super Mario Odyssey,2017-12-27,
seriosja,Diablo III,2020-09-10,
seriosja,Batman: Arkham VR,2016-12-31,
ussurisan,Injustice: Gods Among Us - Ultimate Edition,2013-11-26,
ussurisan,Portal,2007-10-17,
yvonnejo,Super Mario Odyssey,2017-11-07,
sidneysharpe,Transformers: Rise of the Dark Spark,2015-05-22,
YosoyMarshall,Bastion,2011-08-18,
YosoyMarshall,Dishonored 2,2016-11-27,
YosoyMarshall,A Way Out,2020-09-30,
xxsolidxx,Portal,2007-11-17,
zero_777artur,Frostpunk,2018-05-05,
zero_777artur,Injustice: Gods Among Us - Ultimate Edition,2013-12-17,
zero_777artur,Beyond: Two Souls,2013-11-04,
sexwydymek69,Heavy Rain,2010-05-01,
ushakova2004,Injustice: Gods Among Us - Ultimate Edition,2020-08-13,
uzka4yowa,Beyond: Two Souls,2013-12-14,
v19952012,Gran Turismo Sport,2017-11-07,
v19952012,Heavy Rain,2010-05-17,
seniorsensey,Portal,2007-10-15,
ujanin88,Darksiders,2010-02-02,
ujanin88,Darksiders,2010-01-27,
ujanin88,Transformers: Devastation,2015-12-18,
wr2abm,Transformers: Devastation,2015-11-28,
wr2abm,Super Mario Odyssey,2017-11-07,
zaventem2,Gris,2019-02-20,
zaventem2,Chrono Trigger,1995-05-19,
vafelkalp,Beyond: Two Souls,2013-11-19,
shanchik,Darksiders III,2018-12-17,
shonin_andrei,Super Mario Odyssey,2017-11-30,
tx_jason,Portal,2015-09-16,
u60a-r,Bastion,2014-08-10,
u60a-r,Dishonored: Definitive Edition,2015-10-12,
u60a-r,Dishonored 2,2016-12-10,
u60a-r,Portal,2007-10-26,
sexjesna,Beyond: Two Souls,2020-08-21,
vfhrtkjv,Gris,2019-01-19,
vfhrtkjv,Heavy Rain,2014-11-02,
vfhrtkjv,Cuphead,2018-12-12,
vfhrtkjv,Super Mario 3D Land,2011-11-19,
vfhrtkjv,Hatsune Miku: Project DIVA F,2012-10-14,
USequestrian11,Gris,2019-03-13,
USequestrian11,Bastion,2011-08-17,
USequestrian11,Super Mario Odyssey,2017-12-19,
USequestrian11,Dust: An Elysian Tail,2014-11-04,
Vasechkin1,Yooka-Laylee,2017-07-06,
shatina75,Last Day of June,2021-01-05,
shatina75,Super Mario Odyssey,2017-11-02,
Tweeety168,Armello,2015-11-27,
Tweeety168,Heavy Rain,2018-05-23,
serp04,Super Mario Odyssey,2017-11-12,
Zabber1100,Beyond: Two Souls,2013-12-30,
Shalun-anna,Portal,2009-09-03,
yash70,Super Mario 3D Land,2012-01-16,
yash70,Super Meat Boy,2010-12-11,
yash70,Chrono Trigger,1995-05-07,
youvemalaria157,Bastion,2011-08-22,
ynotmusi,Heavy Rain,2010-05-13,
ynotmusi,Batman: Arkham Origins,2013-11-10,
ynotmusi,Beyond: Two Souls,2013-11-07,
t_zyablitskaya,Darksiders,2015-09-14,
t_zyablitskaya,Darksiders,2019-11-27,
yfpba76,Half-Life 2,2004-12-21,
shadowofyourlove1,F1 2011,2011-12-17,
velisvelisov,Cuphead,2017-12-10,
zendogeasy,Layers of Fear,2015-09-20,
shalondaine,Bastion,2011-08-05,
yannit,Hatsune Miku: Project DIVA F 2nd,2014-04-14,
yannit,Hatsune Miku: Project DIVA F,2012-09-12,
vftyhb,VA-11 Hall-A: Cyberpunk Bartender Action,2016-07-26,
shailk_jha,Diablo III,2012-06-11,
shailk_jha,Diablo III,2012-06-10,
shailk_jha,Diablo III,2018-08-11,
shailk_jha,Diablo III,2012-08-02,
shailk_jha,Diablo III,2012-08-06,
shailk_jha,Diablo III,2012-07-26,
shailk_jha,Diablo III,2012-06-29,
shailk_jha,Diablo III,2012-07-17,
shailk_jha,Diablo III,2012-07-03,
shailk_jha,Diablo III,2012-07-22,
shailk_jha,Diablo III,2012-07-18,
shailk_jha,Diablo III,2012-05-27,
shailk_jha,Diablo III,2012-05-25,
shailk_jha,Diablo III,2012-06-09,
shailk_jha,Diablo III,2012-06-08,
shailk_jha,Diablo III,2017-07-27,
shailk_jha,Diablo III,2012-07-21,
shailk_jha,Batman: Arkham Asylum,2009-09-02,
shailk_jha,Color Guardians,2015-06-17,
shailk_jha,Beyond: Two Souls,2015-01-31,
shailk_jha,Super Mario 3D Land,2011-11-14,
shailk_jha,Dust: An Elysian Tail,2014-10-14,
shailk_jha,Strider (2014),2014-03-31,
shr_m3,Half-Life,1999-02-16,
shr_m3,Half-Life 2,2004-11-25,
shr_m3,Grow Home,2015-05-04,
shr_m3,Dishonored: Definitive Edition,2015-10-14,
shr_m3,Portal,2007-12-31,
valentin-gudzenko25,Bastion,2011-08-31,
valayk,Super Meat Boy,2017-02-19,
viktor16122010,Super Meat Boy,2010-12-03,
shrtdg27,Bastion,2011-08-15,
shrtdg27,Portal,2007-12-23,
sharapovmax,Last Day of June,2017-09-12,
yana-kruf,Injustice: Gods Among Us - Ultimate Edition,2017-10-12,
zavrazhnov_aleksei,Batman: Arkham Knight,2016-04-11,
UvHnPg6,Portal,2007-12-26,
shadows199,Furi,2017-11-02,
Serenitie,Bastion,2015-11-16,
sidorova-rita,Batman: Arkham Knight,2015-07-10,
vfvfbz19920418,Bastion,2012-08-22,
vfvfbz19920418,Hyperdimension Neptunia Re;Birth 2: Sisters Generation,2014-04-30,
viniciusgubert,Furi,2016-08-25,
viniciusgubert,Darksiders,2012-09-03,
viniciusgubert,Darksiders,2010-03-13,
viniciusgubert,Super Meat Boy,2010-11-21,
viniciusgubert,Portal,2007-12-18,
shirocova2010,Portal,2007-10-24,
Vinzester,Fortnite,2017-08-13,
virtus-game,Bastion,2011-10-09,
zaripovrr,Half-Life 2,2005-01-07,
zaripovrr,Beyond Eyes,2015-09-14,
sinelnikov_87,Super Mario 3D Land,2016-12-18,
sinelnikov_87,A Way Out,2018-05-12,
Xehiqyriryrypyg,Half-Life,1998-12-22,
Xehiqyriryrypyg,Batman: Arkham Asylum,2009-11-02,
Xehiqyriryrypyg,Danganronpa 2: Goodbye Despair,2012-10-08,
Xehiqyriryrypyg,Super Mario 3D Land,2019-10-26,
Xehiqyriryrypyg,Super Mario Odyssey,2018-01-11,
Xehiqyriryrypyg,Urban Trial Freestyle,2013-03-09,
Xehiqyriryrypyg,Portal,2007-10-26,
yavric,Shovel Knight,2015-05-26,
yavric,Portal,2007-10-31,
sergi_ha,Batman: Arkham Origins,2014-01-06,
sergi_ha,Danganronpa 2: Goodbye Despair,2020-05-21,
yutiotpt,Minit,2018-04-17,
usapolo23,Gris,2019-01-20,
usapolo23,Half-Life,1998-12-12,
usapolo23,Bastion,2011-08-20,
usapolo23,Shovel Knight,2014-08-06,
usapolo23,Super Mario Odyssey,2018-10-06,
usapolo23,Super Meat Boy,2010-12-02,
usapolo23,Portal,2007-12-26,
uktserapr,Minit,2018-06-25,
uktserapr,Darksiders II,2013-01-06,
uktserapr,Bastion,2011-10-06,
uktserapr,Portal,2007-11-29,
Sidorihina,Bastion,2011-10-31,
Sidorihina,Dishonored: Death of the Outsider,2017-09-22,
shawnl87,Portal,2007-10-23,
sheff_orda,Half-Life,1998-12-17,
wowkenolia,Grow Home,2019-03-06,
txmadcat,Super Mario 3D Land,2011-11-25,
sergnesmex2010,Half-Life,1998-12-25,
sergnesmex2010,Half-Life 2,2004-12-31,
sergnesmex2010,Super Mario Odyssey,2017-12-06,
shengeliya3,Batman: Arkham Asylum,2009-10-04,
shengeliya3,Prince of Persia: The Two Thrones,2006-02-14,
shengeliya3,Cuphead,2017-10-19,
shengeliya3,Portal,2007-12-18,
shwebb611,Half-Life,2019-02-12,
shwebb611,Half-Life 2,2005-02-03,
shwebb611,Bloodstained: Ritual of the Night,2019-07-20,
unicoder,Fate/Extella Link,2018-08-26,
unicoder,VA-11 Hall-A: Cyberpunk Bartender Action,2016-07-15,
unicoder,Tales of Vesperia: Definitive Edition,2019-03-07,
yellow91,Super Mario Bros. 3,1988-12-14,
yellow91,Portal,2007-11-07,
vildan222_,Danganronpa 2: Goodbye Despair,2012-08-08,
vildan222_,The Awesome Adventures of Captain Spirit,2018-08-02,
shamshonkovaanna,Darksiders,2010-03-14,
shamshonkovaanna,Darksiders,2010-02-12,
shamshonkovaanna,Batman: Arkham Knight,2015-08-11,
shamshonkovaanna,Shovel Knight,2014-07-20,
shamshonkovaanna,Super Mario 3D Land,2012-01-20,
shamshonkovaanna,Super Mario Bros. 3,1988-11-14,
shamshonkovaanna,Chrono Trigger,2020-08-16,
shamshonkovaanna,Cities: Skylines,2015-05-17,
shamshonkovaanna,Urban Trial Freestyle,2013-04-04,
shamshonkovaanna,A Way Out,2018-04-20,
sinister_ast,Grow Home,2020-01-08,
sinister_ast,Portal,2007-11-05,
tyutes13,Half-Life 2,2005-01-16,
tyutes13,Super Meat Boy,2011-01-13,
siscap,Super Meat Boy,2010-12-24,
xvshortie2125vx,Half-Life,2019-11-14,
vest_nick,Frostpunk,2018-05-19,
ukflufl,Furi,2016-09-27,
ukflufl,BlazBlue: Cross Tag Battle,2018-07-23,
ukflufl,Blazblue: Continuum Shift II,2011-05-05,
ukflufl,BlazBlue: Continuum Shift Extend,2012-01-09,
ukflufl,Super Street Fighter IV: 3D Edition,2011-05-17,
ukflufl,Super Mario Bros. 3,2004-10-29,
ukflufl,Super Meat Boy,2010-12-14,
txbrain,Gris,2018-12-25,
txbrain,Minit,2018-10-25,
txbrain,Sine Mora,2012-05-23,
txbrain,Super Mario Odyssey,2020-04-24,
txbrain,Super Meat Boy,2010-12-17,
twizzydagreat,Bastion,2011-09-28,
twizzydagreat,Cities: Skylines,2015-05-22,
twizzydagreat,A Way Out,2018-05-31,
zd-semya,Beyond Eyes,2017-03-26,
yllehek,Half-Life 2,2004-11-25,
yllehek,Heavy Rain,2010-04-16,
xxxbrunettebabexxx,Bastion,2018-09-17,
uenvyme519,Super Meat Boy,2010-11-30,
uenvyme519,Portal,2007-11-30,
showte85,Cuphead,2017-11-10,
ulanovanat,Danganronpa 2: Goodbye Despair,2012-09-29,
vik133120,Super Meat Boy,2013-08-16,
sharksharks,D4: Dark Dreams Don't Die,2017-02-06,
sharksharks,D4: Dark Dreams Don't Die,2014-12-12,
u3men4,12 is Better Than 6,2015-12-16,
yeroc1112,Diablo II,2016-08-19,
yeroc1112,Half-Life,2001-06-11,
yeroc1112,Batman: Arkham Asylum,2009-11-14,
yeroc1112,Portal,2007-10-24,
undefi_G2HrO,Half-Life 2,2005-02-01,
upto2again,Darksiders,2010-01-29,
upto2again,Darksiders,2010-04-02,
upto2again,Heavy Rain,2010-03-21,
upto2again,Batman: The Enemy Within,2017-10-22,
upto2again,Batman: The Enemy Within,2018-06-18,
upto2again,Beyond: Two Souls,2014-01-01,
upto2again,A Way Out,2019-07-25,
vincilaschedina,12 is Better Than 6,2018-10-01,
shchegolyaev,Oddworld: Stranger's Wrath,2005-04-13,
shchegolyaev,Diablo III,2012-07-22,
shchegolyaev,Layers of Fear,2015-10-27,
shchegolyaev,Super Mario 3D Land,2011-11-17,
shchegolyaev,Dust: An Elysian Tail,2014-12-27,
sept_05_1980,Just Shapes & Beats,2018-08-21,
zhek30-83,Half-Life 2,2005-02-09,
zhek30-83,Super Mario Odyssey,2019-06-25,
zhek30-83,Portal,2012-07-12,
VICKHOM,Half-Life 2,2005-01-11,
VICKHOM,Dishonored 2,2016-12-24,
VICKHOM,Portal,2007-11-30,
vik-love2008,Batman: Arkham Origins,2014-01-19,
vdemeyere,Half-Life,1998-11-27,
yasleww,Dishonored 2,2017-12-13,
sexbastian69,Bastion,2011-08-27,
sexbastian69,Heavy Rain,2010-04-29,
sexbastian69,Batman: The Enemy Within,2017-10-04,
sexbastian69,Batman: The Enemy Within,2017-10-02,
sexbastian69,Transformers: Devastation,2020-06-12,
sexbastian69,Beyond: Two Souls,2019-05-05,
sexbastian69,Super Mario Odyssey,2018-01-17,
sexbastian69,Dishonored: Death of the Outsider,2018-04-20,
sexbastian69,Dishonored 2,2016-12-05,
tyapa-kotyapa,Layers of Fear,2015-11-06,
vipboxx,Gris,2018-12-21,
vipboxx,VA-11 Hall-A: Cyberpunk Bartender Action,2017-09-02,
vipboxx,White Night,2017-06-12,
vipboxx,Half-Life: Alyx,2020-09-04,
vipboxx,Half-Life 2,2004-12-15,
vipboxx,Get Even,2017-08-12,
vipboxx,Tom Clancy's Rainbow Six: Vegas,2007-07-15,
vipboxx,Layers of Fear,2015-09-13,
vipboxx,The Awesome Adventures of Captain Spirit,2018-09-03,
vipboxx,Dust: An Elysian Tail,2014-12-09,
vipboxx,Dishonored 2,2016-12-31,
vipboxx,A Way Out,2018-05-16,
vipboxx,Portal,2007-12-07,
Signwinder,Batman: Arkham Asylum,2020-07-09,
Signwinder,Cuphead,2017-10-27,
x-meht,Diablo III,2012-06-10,
seppie26394,Bastion,2011-08-29,
seppie26394,Shovel Knight,2014-08-07,
zavilov412,Layers of Fear,2015-09-22,
zavilov412,The Awesome Adventures of Captain Spirit,2018-07-05,
zu-liza,Transformers: Devastation,2015-11-15,
ukyuky,Half-Life,1999-02-10,
Shadowxguitarist,The Inpatient,2018-04-13,
Shadowxguitarist,Layers of Fear,2015-11-21,
shebenkovaolga,Tales of Vesperia: Definitive Edition,2019-03-05,
XenoDrake,Dishonored: Death of the Outsider,2017-11-29,
ugly2012,Super Mario Odyssey,2017-11-13,
XXXchaos,Bastion,2011-10-08,
valpolka,Portal,2007-11-03,
shoffmag,Beyond Eyes,2015-08-10,
sgpirrea,Shovel Knight,2019-12-28,
vinvovan,Portal,2007-10-19,
yuytuytu,Bastion,2011-09-27,
valikkkkk,Frostpunk,2018-06-05,
valikkkkk,Injustice 2,2017-07-28,
selami_hascelik,Dishonored 2,2017-01-18,
xdayvancowboyx,Half-Life,1998-12-18,
xdayvancowboyx,Super Meat Boy,2010-12-01,
sifton,Bastion,2015-08-02,
yuedaqcxsfwyxgsi,Darksiders,2020-07-03,
yuedaqcxsfwyxgsi,Darksiders,2010-03-17,
yuedaqcxsfwyxgsi,Half-Life 2,2013-10-06,
yuedaqcxsfwyxgsi,Dishonored 2,2017-02-01,
sham_rock76,Hob (2017),2017-11-26,
sham_rock76,Minit,2018-04-23,
sham_rock76,Cuphead,2017-12-05,
semenyakinivan,Super Mario 3D Land,2011-12-09,
virgilijusozalas,Sine Mora,2012-03-26,
serguser1,Fe,2018-04-11,
serguser1,Minit,2018-04-27,
serguser1,Super Mario Odyssey,2017-12-30,
serguser1,Strider (2014),2014-04-17,
serguser1,A Way Out,2018-06-17,
wrusland,Desperados III,2020-09-24,
wrusland,Furi,2016-09-26,
zubenkor,Gris,2019-02-28,
zubenkor,Virtua Tennis 4,2020-09-26,
zubenkor,Atelier Ayesha: The Alchemist of Dusk,2016-12-16,
zubenkor,Poochy & Yoshi's Woolly World,2017-02-17,
zubenkor,Shovel Knight,2014-09-11,
zubenkor,Super Mario 3D Land,2011-11-24,
zubenkor,Super Mario Odyssey,2017-12-20,
zubenkor,Super Bomberman R,2017-03-31,
zubenkor,Chrono Trigger,1995-05-27,
zubenkor,Bloodstained: Ritual of the Night,2020-08-08,
zubenkor,Strider (2014),2014-03-22,
zubenkor,Epic Mickey: Power of Illusion,2012-12-07,
xcyre4,Shovel Knight,2018-04-02,
silajewabiqubafu,Jet Set Radio,2000-07-22,
sexybutterflygirl420,Minit,2018-06-07,
sidorovv2100,Half-Life,1998-11-25,
sidorovv2100,Half-Life 2,2004-12-23,
sidorovv2100,Heavy Rain,2010-10-31,
sidorovv2100,Batman: Arkham Asylum,2009-11-11,
sidorovv2100,Beyond: Two Souls,2015-07-02,
sidorovv2100,Beyond Eyes,2015-10-12,
sidorovv2100,Portal,2016-01-08,
validol7,The Gardens Between,2019-06-12,
validol7,Super Mario 3D Land,2011-12-23,
vinokur-shurik,Lovers In A Dangerous Spacetime,2018-05-23,
vinokur-shurik,Super Bomberman R,2017-05-19,
umixaew,Batman: The Enemy Within,2017-09-09,
umixaew,Batman: Arkham Origins,2013-11-09,
umixaew,Batman: The Enemy Within,2017-08-14,
umixaew,Transformers: Devastation,2015-12-31,
umixaew,Shovel Knight,2014-07-18,
umixaew,Super Mario 3D Land,2012-08-30,
umixaew,Super Mario Odyssey,2017-11-07,
umixaew,Strider (2014),2014-03-16,
umixaew,Epic Mickey 2: The Power of Two,2013-11-24,
umixaew,Portal,2019-06-22,
Xipkerxi,Tumblestone,2016-07-21,
Xipkerxi,Windjammers,1994-04-11,
woolfek,Super Mario Odyssey,2017-12-22,
valkathazgan,Half-Life 2,2004-11-27,
valkathazgan,Batman: Arkham Asylum,2009-10-16,
valkathazgan,Prince of Persia: The Forgotten Sands,2010-06-30,
yote187,Half-Life 2,2005-01-16,
yote187,Super Mario Odyssey,2018-01-12,
sexybjodie,Diablo III,2012-05-22,
sexybjodie,Bastion,2011-07-31,
sexybjodie,Portal,2007-11-03,
schtepa,EA Sports UFC 2,2017-10-22,
schtepa,EA Sports UFC 2,2016-05-04,
shurtzj34,Half-Life,1999-02-07,
shurtzj34,Pokémon Mystery Dungeon: Rescue Team DX,2020-05-08,
shurtzj34,Shovel Knight,2017-12-17,
zhannanova,Half-Life 2,2004-12-28,
yulikwin2008,Super Mario Odyssey,2018-10-06,
vhdoozi6e0z1to8,Frostpunk,2018-05-11,
vhdoozi6e0z1to8,Blaster Master Zero,2017-05-01,
vhdoozi6e0z1to8,Bloodstained: Ritual of the Night,2019-07-15,
zelinskaya_irina,Sky Force Anniversary,2015-06-27,
zelinskaya_irina,Bastion,2011-08-29,
zelinskaya_irina,Sine Mora,2012-10-19,
zelinskaya_irina,Beyond: Two Souls,2013-12-02,
zelinskaya_irina,Grow Home,2015-04-15,
zelinskaya_irina,A Way Out,2018-05-08,
silverwing,Portal,2008-01-02,
ser4463,D4: Dark Dreams Don't Die,2014-12-13,
ser4463,D4: Dark Dreams Don't Die,2014-12-07,
ser4463,Layers of Fear,2015-11-25,
ser4463,Cuphead,2017-11-14,
ser4463,Blaster Master Zero,2017-05-19,
ser4463,Super Mario Odyssey,2018-01-10,
ser4463,Dishonored: Death of the Outsider,2017-09-21,
ser4463,Dishonored 2,2017-01-26,
ser4463,Blazing Chrome,2019-10-21,
ser4463,Blazing Chrome,2019-09-24,
shuraglotov,Heavy Rain,2010-03-24,
Vansbro,Super Mario Odyssey,2017-11-29,
Vansbro,Chrono Trigger,1995-03-18,
viktorialavirko,VA-11 Hall-A: Cyberpunk Bartender Action,2016-09-02,
viktorialavirko,Windjammers,1994-04-24,
viktorialavirko,Diablo II,2008-11-19,
viktorialavirko,Diablo III,2012-05-31,
viktorialavirko,Half-Life,1999-02-12,
viktorialavirko,Spore,2008-11-03,
viktorialavirko,Bastion,2018-05-07,
viktorialavirko,Sine Mora,2012-05-06,
viktorialavirko,Shovel Knight,2014-08-10,
viktorialavirko,Super Mario Bros. 3,1988-11-16,
viktorialavirko,Super Stardust Delta,2012-02-17,
seregaknorrr,Diablo III,2012-06-20,
seregaknorrr,Heavy Rain,2010-05-08,
seregaknorrr,Batman: Arkham Asylum,2009-11-08,
seregaknorrr,Prince of Persia: The Two Thrones,2006-01-21,
seregaknorrr,Prince of Persia: The Forgotten Sands,2010-08-04,
toxa0322,Portal,2017-07-18,
thegejoe,Half-Life 2,2005-02-04,
xohy_k_tebe,Super Mario 3D Land,2015-11-16,
Valer-Leonteva,Yooka-Laylee,2017-05-12,
Valer-Leonteva,Diablo II,2016-04-25,
Valer-Leonteva,Half-Life,2008-03-08,
Valer-Leonteva,The Amazing Spider-Man (2012),2012-07-17,
Valer-Leonteva,Portal,2007-12-31,
VAYmailru,Diablo II,2000-09-23,
VAYmailru,Half-Life 2,2004-12-30,
VAYmailru,Super Mario 3D Land,2011-11-10,
VAYmailru,Super Mario Bros. 3,1988-10-28,
sharp_eye19,Half-Life 2,2015-08-14,
twhead,Bastion,2011-09-20,
sharkawy_travel,Heavy Rain,2010-05-01,
sharkawy_travel,Injustice: Gods Among Us - Ultimate Edition,2013-11-27,
zalina_zaseeva-1988,Heavy Rain,2015-01-23,
veneratonoyan,Minit,2018-06-15,
veneratonoyan,Super Bomberman R,2017-04-18,
veneratonoyan,Bloodstained: Ritual of the Night,2019-07-27,
yguxaty4497,Clannad,2004-05-29,
yguxaty4497,Shovel Knight,2014-07-10,
shauntai,Super Mario Bros. 3,1988-12-26,
shauntai,Chrono Trigger,2011-07-29,
sergey_bate_borisov1992,Heavy Rain,2015-10-26,
shahriza,Jet Set Radio,2012-02-02,
shahriza,Diablo III,2012-06-04,
shahriza,Bastion,2011-08-08,
shahriza,Portal,2017-10-30,
shalygin-kirill,Virtua Tennis 4,2011-06-08,
shalygin-kirill,Bastion,2011-08-28,
verastar,Super Mario 3D Land,2011-12-29,
verastar,Super Mario Odyssey,2017-12-19,
xetrov5fromrs,Tales of Vesperia: Definitive Edition,2019-09-23,
tweids,Pool Panic,2018-09-04,
tweids,Tom Clancy's Rainbow Six: Vegas 2,2008-05-01,
tweids,Beyond: Two Souls,2013-11-08,
tweids,Strider (2014),2014-07-09,
tweids,Portal,2007-10-16,
shankumashankar,Super Mario Odyssey,2017-11-05,
vavan-malyar,Darksiders II,2012-09-10,
vanya_chirkov,Super Mario Odyssey,2017-12-17,
xyjiurah61rus,Batman: Arkham Asylum,2009-10-19,
xyjiurah61rus,Poochy & Yoshi's Woolly World,2017-01-31,
